2879	2444	7580	4630	3750	8394	1189	1597	6767	7633	
1983	2993	1870	7394	9436	1758	2395	6878	7224	2052	
6176	4729	5415	5139	7305	6416	8315	602	4428	3086	
2675	1317	1110	3342	1545	1278	5615	3387	183	158	
79	7117	5853	6301	7477	8809	9358	5895	3050	55	
7267	909	3796	3686	939	9608	8538	9319	6679	4844	
8912	5506	3673	6655	4875	5428	9723	3688	1663	9957	
8001	1133	1743	7303	7841	5738	4765	589	8281	6127	
950	1718	3521	948	1635	9693	8296	2547	8966	1115	
750	6704	3941	2121	5748	8853	2149	626	7727	2450	
5886	3522	5676	3469	2832	8877	3346	4250	4249	8216	
5405	8047	2078	8346	9871	8390	1816	6889	3735	3196	
7285	5354	2468	2056	5591	2624	5944	8466	5619	7125	
879	6017	4081	8964	8064	2837	8963	3497	9008	7397	
6908	5886	2565	3007	3678	7811	1469	216	7680	1842	
5115	5220	7726	7615	407	7753	7689	2974	1969	4827	
5914	6505	5026	6873	5523	216	2380	1357	1966	7639	
8095	1404	1687	663	3678	1812	6095	2435	8883	9823	
9832	8885	8347	624	4461	402	8469	9717	7703	324	
827	5032	7535	892	9024	3276	8881	4947	7674	8928	
7929	4153	3121	4381	986	9945	7536	7065	5483	7125	
7055	685	8302	8904	7583	7922	4257	6026	7811	3942	
7170	311	9658	1502	3343	4884	5445	4678	8336	3817	
5909	5838	1187	2991	2814	4432	3838	8964	1622	9415	
6836	6380	318	9002	9562	4078	9905	5588	9828	1815	
7649	6376	7675	5484	2575	4911	1494	2556	694	413	
8327	507	3616	8549	2446	2652	1671	851	8479	474	
1699	3677	4344	517	2098	1182	3613	1375	3575	2274	
1044	3217	4959	6237	6048	4154	7094	7508	9240	1579	
9142	9825	7931	2754	6675	2988	1029	1918	355	5369	
4693	1071	6349	8932	1358	5472	9757	9589	1105	6330	
9690	82	3411	9443	429	774	395	7764	3850	6401	
6645	773	8915	7578	228	2775	7630	3052	4618	702	
4972	8445	8091	3357	8862	9917	9024	4379	9095	1466	
4143	5733	246	2004	6079	4337	684	9718	1780	3651	
6152	6323	6914	3938	8166	5460	6817	9541	2005	347	
2017	9441	9109	8740	5881	723	8935	7882	9901	3076	
3764	4596	7501	4700	6655	6151	272	7395	2419	7659	
8598	5583	6055	299	836	9209	3962	5094	338	3687	
7898	4969	9406	462	6810	2837	2352	5027	319	2786	
2697	2584	4641	1968	830	4122	2808	7421	1199	1467	
8416	4377	4016	8521	7309	8842	3399	5631	8255	2699	
8096	1615	9360	5194	5906	1782	3468	7681	5582	5969	
2817	6977	5675	3234	1400	7310	9412	8970	9152	3008	
1574	6365	1294	507	6924	724	6968	6076	9588	2908	
8302	4593	5583	8988	4964	7222	8711	7210	3240	9220	
6806	9721	4194	581	3744	9017	122	2695	2513	3009	
4867	1762	6736	9252	1017	625	7502	8091	4687	7296	
2025	6408	3582	7683	646	9682	9572	1510	9262	6441	
493	9079	6035	4022	4199	8353	6847	1283	9235	5740	
3079	9460	773	6330	3227	6102	8254	9133	9213	5840	
5302	2519	591	2330	2725	5388	2014	9473	8204	9552	
6741	6731	2102	4908	3910	5098	4297	8231	1172	5183	
5108	790	8558	7997	2144	2293	3923	4911	9019	3951	
1478	4274	2825	6508	9178	3459	1548	2314	8760	2042	
54	8750	6797	3980	1472	9915	6150	9873	3071	302	
1157	4840	5951	8010	4683	3688	5519	3170	996	8357	
7095	5556	3053	1037	4917	739	6924	1259	2121	5050	
3647	7510	60	7583	7406	2018	5187	6029	7754	7854	
2924	7335	3819	3439	711	3641	9870	4618	5919	1876	
5620	1168	4637	8388	9808	6548	4630	1226	5348	1238	
2976	9906	4213	2705	982	1043	4630	2771	8383	9638	
6766	3654	202	9678	1656	2784	9899	8805	9019	8387	
6677	5406	4669	1147	9575	2102	4896	4837	7292	2140	
3049	6163	6472	4711	4893	7131	948	9571	9840	603	
6098	4727	3770	2952	8130	568	5449	5969	4445	9558	
765	4889	4588	3006	8623	5079	3283	9560	4441	357	
4252	3186	1477	4438	7203	7385	9137	5517	892	6518	
2230	2048	6968	1084	4629	8363	323	935	8695	8160	
7550	6961	8381	1012	43	7781	418	1215	9380	3950	
709	4323	4688	5156	4605	4088	97	7588	2059	1842	
5535	650	167	4808	196	2643	5670	6877	9400	6818	
7220	4189	1098	5121	918	6102	523	6432	8088	1614	
3176	6216	3396	6655	4449	3736	9488	8968	1641	1364	
7598	7617	2601	1416	8484	9	6005	3985	529	703	
5219	6837	1518	9207	7199	5560	2606	8395	122	2315	
3130	7898	9148	2659	3624	9702	6033	2834	8878	8351	
7178	184	9845	5565	478	245	5109	8315	6430	7061	
8222	4423	6557	2702	3212	1226	1001	4957	8771	338	
8693	2747	8433	1260	6646	9358	3435	6867	5679	8861	
3731	3564	8187	8724	8378	4481	5023	9886	2199	3432	
431	2323	3818	3321	2036	6584	8736	9554	9863	7141	
4568	9525	9192	9436	4446	7671	7279	1454	4571	5162	
3100	5082	527	8505	6150	191	668	1656	4827	871	
362	2898	6159	1065	2518	7471	7916	5578	2743	9995	
4045	9450	3257	7785	4898	1764	1514	2190	8263	1049	
5994	8386	5665	9440	7753	5173	9450	12	6156	1326	
2320	6274	3082	9525	9211	3662	9340	3439	3515	4941	
2381	4629	3057	5336	8407	3337	5188	5058	4121	4993	
7220	880	6764	6867	6772	1560	4310	2546	3477	1116	
9923	3914	225	6260	7245	8060	2387	3139	3977	5055	
9876	6339	8043	2097	6240	5087	7215	7038	2687	9516	
8122	6063	3111	2418	3861	9248	5219	1223	3643	1667	
9975	2903	5561	9185	8077	9885	2635	3577	7810	995	
6228	1179	2124	2098	2320	678	8411	8682	1674	8800	
4015	6856	370	7299	4593	2822	3925	1223	8342	5502	
6910	4035	1321	5581	6031	7629	8268	5848	8158	7276	
367	9691	1616	7963	5930	3662	1525	820	4492	121	
9298	2509	8177	1860	2391	9083	9424	2515	7963	4542	
3150	5178	9119	7515	9274	9992	8632	913	1763	8193	
2214	4182	1206	9745	6169	1733	2907	1527	5063	2386	
7450	3210	7268	3239	6714	1986	6688	1732	4690	5262	
5169	8670	2693	5266	8811	3846	8482	4813	6276	109	
7468	3646	9886	7817	92	7583	7704	9208	8139	824	
5319	6358	2279	8148	9713	88	8378	1023	5041	6262	
5913	820	7295	9489	966	4341	1502	7447	6332	3261	
4070	7480	2844	7089	1538	4651	7255	7319	4843	456	
5077	5117	1354	248	4117	8370	9081	6762	117	1148	
5165	9800	1652	7052	2546	9250	9157	6123	3209	2085	
6405	7685	8540	3342	5385	2077	6776	1021	6605	3652	
2339	6049	4486	6447	2968	2948	962	8497	4774	2632	
3482	5114	2710	6986	1769	8499	3289	8643	8737	5719	
5322	4319	9739	7805	1840	8049	8092	7919	5207	7057	
9577	5175	3083	3375	1059	4701	4950	5632	2415	1286	
8934	7939	7304	7137	1762	6868	9380	9040	7001	4109	
4841	2503	313	4052	5207	1008	3535	7720	6616	409	
1041	7715	6979	4653	9934	7653	6015	9250	8516	4095	
6156	8480	9552	9075	5696	4483	2058	9514	306	671	
1942	1010	4759	2460	7641	9076	8652	2159	6934	4079	
2783	4103	6124	3720	303	8001	2468	434	544	1596	
4790	9372	411	8445	8801	6882	6417	1927	1805	8364	
1679	6568	4353	9976	6823	3882	2873	3674	390	4306	
4122	4651	729	4684	8279	6324	2789	5788	950	940	
2670	1013	4317	6155	5829	6385	407	9077	485	5275	
7634	4341	2875	7689	7468	5572	4105	9428	4577	5444	
5478	2463	9754	8240	3642	8302	4154	1120	3457	5178	
5500	1196	1999	6675	5987	2176	6276	149	9374	2729	
6465	6864	7617	597	9075	8624	4813	3143	8496	3174	
5774	2986	8301	6614	1094	9364	8539	6022	9455	3132	
4658	5580	1350	5782	6944	7806	4213	4924	2233	1958	
5137	5935	4709	9257	2281	3587	791	2191	9386	9055	
4497	2210	3524	2879	7930	5727	2558	6988	6353	4352	
5270	7022	9887	9480	4154	7650	1073	1884	5343	9039	
9594	2751	9535	5416	1080	3836	3881	8333	459	2490	
422	9152	8074	9261	2131	8274	6271	1802	3794	9266	
2722	2717	7210	8440	6023	2389	7713	1500	1517	6014	
762	2518	8676	7451	4184	5236	4002	7345	6830	467	
4641	7061	2709	1425	3418	9499	6238	9474	3755	6768	
6061	5676	304	109	3923	3717	1751	9948	134	4130	
3699	525	5181	8142	4698	6107	4656	3572	1042	9081	
9760	1882	2680	1176	9496	6766	5986	2696	7973	2724	
807	6023	2655	9403	9	8618	2411	541	1430	8384	
7965	1633	7407	4532	8948	8865	4030	1247	7952	4840	
1966	1343	4799	6533	3877	1099	2667	2157	179	4085	
7763	9441	5041	944	1718	4417	2287	285	9117	8024	
6608	4433	6592	7166	5708	2564	8866	6510	5730	8699	
1506	8230	1796	3562	3053	70	7983	5963	2536	9248	
2149	1971	2997	9736	3702	5716	315	537	3042	1206	
1504	7594	6253	7919	3126	497	2885	1334	8314	9307	
7793	7118	7144	6369	2282	1236	828	5456	4505	7622	
6303	1381	5339	34	4045	3687	8162	2945	5807	822	
3983	9389	5001	7673	4159	5516	8126	3114	7443	7219	
4037	8132	7629	9205	2558	1326	8952	4354	5390	749	
3285	346	9993	8451	5007	8325	1803	9208	4275	4867	
8568	9127	324	3436	4371	2545	6450	6782	8226	3651	
9324	8350	4335	2631	9688	7066	3745	2688	1259	2940	
9639	501	462	7405	2819	6731	5753	1351	9025	4099	
2003	7892	4558	5564	7709	2836	5329	6559	9987	6657	
2527	2631	4032	9474	2041	9192	5965	4529	7954	9021	
9212	6	7689	5419	9004	6617	2340	7923	5764	1278	
9600	8212	3406	9372	1425	6221	4200	2991	1275	1184	
4127	7194	9042	1753	607	8599	9080	6893	6579	772	
3751	7229	9506	6497	3737	3346	8907	6939	6194	7492	
2800	7222	40	8549	2835	59	9927	645	3326	2969	
9639	5779	2790	9884	2874	5194	6560	4408	3897	3921	
1959	2047	9219	4528	8250	8227	5982	8262	1811	1659	
179	5252	7895	9113	7197	6346	2307	243	9309	1450	
9896	9674	1091	4856	9323	3573	2832	5152	4945	2259	
593	4737	8433	8195	5792	9317	6864	181	7435	8097	
3732	3171	6465	5254	6901	4863	4933	349	428	2148	
2643	6542	383	6619	9891	7253	2852	433	206	3346	
9057	2964	5364	5519	1711	7616	5619	1352	7255	6004	
570	1037	7738	98	7684	24	1642	4271	7620	5619	
6405	7969	9243	4212	9836	810	5897	5062	1834	7073	
2568	3622	8744	5374	3256	2594	362	1946	3530	2039	
6965	234	2050	7572	8795	3850	4726	7109	2894	6456	
6232	5753	3146	1723	968	8984	7359	875	6828	276	
3701	8561	5217	9168	6251	5346	5069	8372	5191	2432	
2501	7247	1495	8221	2926	3845	756	5629	5621	9623	
3245	2179	8343	9947	625	6942	2784	3009	6831	5712	
1419	1357	631	5384	1027	5698	4484	4908	9351	6900	
1874	4809	9497	7811	9571	5108	201	8119	1195	8662	
7679	7501	7934	6096	5176	1803	2647	655	6193	1893	
9472	2755	9863	865	2919	9421	292	9459	6489	2908	
7688	2429	2501	5834	4291	2132	458	1889	2142	5442	
1345	6322	5028	7203	4158	806	6345	1648	6886	9903	
9782	6103	7808	442	8965	8941	967	6162	9909	85	
963	1929	70	1945	77	5580	7151	6670	919	6877	
2225	5072	8086	2549	1548	2394	8245	7221	2356	8153	
6614	1606	9508	7183	9129	3500	8707	5796	9533	6866	
7247	8775	3780	5843	8819	1021	8261	7314	2876	8546	
8557	5923	8372	5886	5138	9694	7275	3363	5431	2012	
4715	725	657	4566	4726	6268	3691	3540	191	9508	
9987	337	5646	6934	3188	7454	6896	9511	9752	4325	
6972	9879	9238	9603	4298	5028	5084	1625	704	2678	
2986	7652	262	3336	6071	6815	8370	4648	9817	3604	
4340	8716	1926	1409	4795	2946	2302	9079	1752	7379	
4471	1353	6532	4619	7508	1517	1625	8650	2107	8657	
9473	4438	1481	6883	971	6979	6966	3449	1220	9010	
6252	2631	7685	9315	8790	966	129	8769	5221	2206	
2554	8898	8276	788	7267	9262	8578	9628	4355	5407	
4023	5091	8493	9762	6762	7020	5500	1805	5477	508	
1668	2228	1745	8342	4473	3767	1423	6979	9621	7590	
210	2204	3151	9470	7453	6119	7815	9335	226	6764	
5907	2721	5004	7797	8318	8602	3096	4464	2769	2547	
1712	4635	1958	6688	6885	2993	8343	5337	7414	5028	
9061	4681	2462	5681	7244	6085	6390	208	7486	1233	
3649	3878	6882	6848	1979	8564	9997	3456	3614	7703	
2432	1676	5858	7634	2972	347	5401	6762	340	861	
4061	6924	4657	2551	2903	8942	4217	2610	8465	9801	
8724	5828	3289	7906	1486	9438	9028	6132	9465	9432	
8890	4792	6709	5514	6860	6724	5652	4591	5258	3746	
22	3224	4675	4105	1646	1774	919	8957	9179	3238	
7910	9089	4220	5964	2001	4448	316	6743	1170	9027	
34	8117	6855	6084	8964	8445	7504	8599	4344	6141	
6860	4359	4764	9393	6615	5942	1059	8972	8192	6302	
154	2800	5047	9560	714	7854	5242	8340	1373	2536	
1158	6513	6469	1158	2582	453	8743	5415	1589	9898	
3341	1266	5122	4198	3949	8878	9343	9631	7575	7452	
7136	263	6490	4215	5954	5736	1743	3794	5069	3427	
6611	9788	3574	7592	9170	1185	369	1867	9699	5563	
1097	2022	5850	5703	903	9818	7778	673	5209	333	
6866	2941	321	4745	5192	2009	3782	9797	4268	9135	
842	6887	7645	3003	5340	7286	6704	6212	7684	1528	
6530	3257	9483	7298	177	7654	5469	7618	7169	8788	
3981	6520	9197	3728	4477	650	9955	1047	1870	3612	
3854	6664	9640	9870	572	8913	328	3237	3613	3184	
1908	5417	1349	9801	4116	2910	6082	1487	3441	934	
7067	7630	3724	4768	4544	764	1052	9953	4832	5743	
6041	905	2687	5899	237	6069	7559	8653	3821	4600	
5813	5073	7086	1687	6450	4375	1413	7052	620	2173	
7676	2261	4009	8592	8828	3428	9001	2622	2820	9662	
5736	6945	2054	9778	8466	3155	3015	8102	9514	3717	
5665	1915	767	6904	7226	8134	3992	2020	8238	8892	
5371	1881	5531	6302	7406	4678	6356	3280	5202	427	
4353	6844	8844	6930	3066	1378	2996	2939	2066	7037	
3593	750	4444	6446	4522	2820	8993	2032	9377	4419	
4970	1584	6792	3861	2184	1859	7300	6153	8938	8390	
7823	8883	7942	9309	733	3768	5124	9714	7083	180	
3903	7410	5548	6200	5722	9232	2268	9677	2116	9364	
7902	8726	1546	9198	2236	9653	3990	9961	4473	6104	
4969	3913	6985	5008	1070	9668	5463	220	9912	9053	
930	4635	8982	7432	9021	7030	5993	369	8462	6998	
7100	7283	426	8179	8214	9055	592	2194	9181	551	
4380	6284	5384	8232	288	9290	9195	5253	3649	7897	
6086	3422	6046	3667	9562	1319	8921	3856	9849	1820	
1412	4827	937	9877	6189	7608	4122	3915	3694	9475	
1870	3297	8499	9268	6727	4408	5833	770	2415	9054	
1345	9161	9911	5851	455	5922	6334	3096	9874	5722	
3969	1698	9325	6081	8231	505	7141	8679	3465	1244	
5172	4999	8543	834	7088	7915	4537	4088	6885	740	
2216	8390	3018	430	6544	8142	5483	4308	1767	8955	
3931	968	7174	2669	4571	2616	1344	7097	9001	264	
453	8072	5660	6107	1134	7710	9015	4197	9442	5855	
7359	2699	6767	4244	8734	2922	38	1029	4084	6377	
6556	1777	7200	2436	8577	7817	2550	5549	6589	2975	
5222	9121	1846	1996	8010	7966	6484	8252	1267	1116	
9506	3781	1470	680	3315	5645	4605	4121	1764	2823	
3433	823	494	6221	4870	7260	8260	3527	8258	8492	
3669	5154	6604	7324	8264	4857	8644	2888	2223	7789	
4657	3798	7974	5631	3755	6593	8221	4606	3294	246	
1840	541	8966	6647	2279	4111	2712	2125	4803	2595	
7545	7166	3078	7081	885	5263	8336	2316	2502	8838	
373	3996	2139	4317	7855	4017	54	9308	9483	2597	
5157	6151	5259	952	3690	9329	9812	8914	9135	1209	
3141	5421	5501	1039	8516	9572	3099	5602	8733	9693	
4118	586	530	8520	313	2108	4761	3214	7686	4101	
4785	451	1919	1968	7336	316	9534	7529	4351	9563	
6634	8327	466	8241	5068	7951	2844	3842	5383	188	
9638	9661	1243	9924	8030	5583	3893	4377	2257	573	
6011	6415	3049	1414	5356	1214	1728	341	1454	165	
7142	1439	7967	7280	4650	7452	6253	164	8620	5726	
971	1806	4046	9976	1516	1535	5091	2916	6020	3751	
8005	7718	4518	7931	9389	4745	6167	6951	7146	6409	
9662	4205	80	2089	9551	4071	1829	461	7679	4669	
6733	3724	2060	1363	7434	3440	8893	4438	3183	2976	
2676	2968	9687	5502	5630	3443	2033	8402	6048	3470	
1428	654	9031	6846	6964	5565	544	9787	452	4665	
5527	2564	3885	7726	1855	9579	2585	4232	5500	1996	
6128	6346	3606	8075	7615	1064	4509	9651	1762	9468	
9161	1893	6884	3504	301	6289	138	6732	710	8493	
3248	4227	3647	143	2342	9236	6673	2838	4279	5896	
3683	9044	3882	3156	3211	678	6206	329	2920	8018	
6358	6131	4276	309	7918	1440	409	3926	5466	152	
8735	1699	1700	7186	6219	3442	1238	1470	2781	7329	
3693	2115	1946	1581	4022	355	5921	3350	8441	2681	
1096	2992	7136	4006	1425	1083	2331	4539	2679	5496	
4062	6486	603	7187	5240	3666	802	5594	2924	4617	
3444	9358	7678	8701	4453	7412	4883	2349	928	9925	
8794	6489	3319	7119	7960	5268	9609	4920	729	5516	
6298	9643	5279	3490	7907	9302	2443	7377	6136	8003	
4300	2362	3002	8552	2447	5902	7364	3482	6447	5804	
1247	6567	3198	6749	3559	4571	6274	3132	7019	8400	
6017	6402	112	6413	7392	2421	1388	8736	634	4223	
9765	1037	4373	3283	6602	6641	2490	7705	4137	9235	
8325	6676	8323	4580	1245	9970	5587	3933	9591	5975	
9105	7238	2334	1265	6241	9555	8652	5356	761	5516	
497	2025	3007	1723	4185	5647	3227	6882	8139	5508	
8935	3367	2302	9870	8691	3825	114	3130	3570	1865	
1989	5660	4625	753	5742	9346	8245	682	9009	8116	
5734	9143	4987	4736	6270	8601	4367	9393	9479	89	
4477	5996	1152	5105	9281	639	6818	1892	2460	2599	
2058	5031	8892	7420	7333	1280	4705	4364	1296	1584	
5098	1611	2778	2786	2686	7933	8597	6261	4218	6388	
775	8729	5873	7611	2655	221	6693	9801	8167	5246	
3260	7179	1354	4952	1873	1519	3269	8346	3022	6781	
6760	6653	13	9527	7556	96	7148	4738	8675	5894	
3362	3272	3449	4777	2423	3785	6512	1571	2142	5654	
7243	823	4840	3154	5826	9398	411	7748	9416	8904	
2110	6087	473	3850	1662	4858	1084	6311	4235	271	
2416	3695	5445	2355	4912	7439	2706	2107	556	3773	
1565	1836	9064	1210	6429	7279	812	4726	6357	840	
5407	290	7651	3877	9056	8306	7634	6776	7219	6529	
859	2980	5357	8755	5395	4882	9234	4925	504	5718	
5751	2785	8619	2750	8775	2396	1952	9242	9273	5672	
8544	8281	2497	9720	5205	5380	3314	37	9744	5005	
287	5002	4473	4354	9658	3318	5125	9449	6229	3489	
9017	2893	11	1449	2462	2555	5879	7266	9302	6254	
2257	5073	4911	9595	3129	1963	2363	4415	1834	8507	
589	2869	8782	5457	4787	8591	4804	7024	2471	7805	
7475	3240	6498	520	9239	1031	879	2268	7043	5517	
9191	6445	8572	5575	5714	1675	8194	1194	5092	1467	
1739	6545	577	3263	4746	5561	1231	1697	4635	4688	
1752	8436	540	2692	5941	2843	1559	4774	9690	6184	
8335	3806	9050	5866	7813	6006	7272	8810	4342	8853	
9988	9545	5174	5900	5020	7017	1507	3272	2536	1702	
8426	7486	2718	205	5378	9700	3789	5452	6592	7730	
8903	1159	2568	9779	8737	6897	3289	7777	9505	8671	
5851	9586	9300	4968	6137	1670	7529	7713	127	5999	
7996	1851	6207	3227	8960	7458	3170	7992	1284	4102	
940	729	1013	2102	5455	8545	3123	4264	2023	3090	
2325	7952	7641	4100	3211	7683	7583	1739	8520	7688	
5605	7935	7389	1523	3391	5082	4949	966	9470	4098	
9016	7689	2159	4423	1403	3758	9531	2542	3111	9175	
3207	6521	6366	9124	1489	7642	5852	1815	3772	368	
3696	3639	5106	5090	1863	3992	7702	7256	945	9563	
7272	4998	4017	2275	2786	9084	1891	7559	767	8425	
9784	6098	3793	8859	6472	533	6786	2828	7214	8802	
7849	8413	2377	3643	6859	1339	6552	3391	5449	9244	
2964	2982	5507	3442	6180	5028	3266	6132	1517	2170	
4508	2028	3236	9023	3221	8577	2284	606	8565	1648	
7361	9705	4930	2488	2481	5251	4680	3888	8246	8667	
7563	8239	1618	4424	8553	2702	2315	4885	7227	8628	
6385	9629	778	4156	1305	1612	3811	7283	4954	6224	
1400	1759	7616	7473	5247	6963	1960	1369	1881	4206	
6260	8112	8039	5800	5189	4438	9008	8427	1981	9132	
176	6261	4289	1628	3679	6620	166	2375	32	3491	
8860	1715	8882	2217	6333	1413	5599	3294	6603	3015	
2087	8773	1423	8548	5801	9534	6482	2432	6525	73	
8858	6247	8317	2081	8105	2128	5694	114	1733	3995	
3778	1222	7958	3099	2035	1287	4930	9123	5692	8577	
8546	6289	1849	9854	9315	5566	2293	6413	1336	1503	
9684	4675	7112	8435	9027	3165	8321	2768	8694	9732	
3534	1282	1104	9912	7708	9623	8581	38	1538	931	
7159	9998	9666	9442	7393	7144	7017	8392	6315	9442	
905	2632	3989	1566	9425	7654	2608	8248	8546	4488	
3404	9194	1719	7932	9980	781	6635	7478	2353	7403	
6536	2886	6842	5252	9049	1839	9270	864	2623	1794	
4444	8798	3418	9028	1058	6194	7108	2314	9239	493	
9655	7681	1692	274	1761	7270	1410	3430	5539	6218	
1668	17	9225	6745	5972	8106	4638	9352	613	4568	
7656	2039	802	1491	9834	6727	6354	8143	2362	8815	
4289	2922	2097	4387	9360	5692	8529	7091	7214	4493	
919	4650	3230	5368	6603	3862	421	6410	9042	7549	
3276	8871	1198	4694	7730	7174	2162	8824	7241	5725	
883	1829	8351	9786	7871	492	9631	3302	9110	4017	
1392	4711	6232	5477	3945	5922	2278	4727	5089	6954	
4402	8189	6808	3585	2314	6065	747	1266	4394	3653	
4173	3024	1471	1836	4059	9157	914	9511	6960	7520	
1784	3658	4698	8551	645	9616	8185	4456	3282	4779	
1324	6656	2743	430	1944	4075	5089	4988	9431	4359	
8134	1760	7368	4632	929	7243	8354	4679	6074	2877	
5409	6004	8822	322	8390	2002	7662	6979	6718	5732	
9219	2199	861	5086	4017	5609	7465	7245	2444	3040	
131	3129	139	5790	4464	2488	9087	858	3706	6667	
666	2576	9944	48	8275	9206	5321	7895	4658	7241	
9746	4748	3566	9039	1057	6200	5381	5803	6618	4753	
9615	4025	2295	8566	7124	4958	7303	5922	9388	8487	
3929	4696	1376	1611	7517	1155	460	3819	6620	5865	
4991	1710	9058	5299	3468	3507	3063	6708	214	4132	
1457	9190	384	4312	3904	4025	2116	2425	6281	5578	
9842	8163	9017	632	6861	7547	9029	115	3352	9251	
1928	5668	9849	137	3592	7623	1793	1810	645	3479	
4828	4864	2906	685	8313	3262	3455	4902	8067	1417	
5261	3994	3791	796	881	5658	6447	6251	4273	6019	
8965	1092	9251	6925	9081	6377	8201	6316	1542	9898	
9714	7138	6761	8979	7609	1153	2904	2836	6695	5403	
768	655	5725	6715	5358	5970	6079	5310	443	1015	
2837	3761	4113	6863	3761	3771	2671	5396	1967	7615	
4097	1598	6534	4431	4811	4499	6686	9997	7106	1096	
9236	1974	619	7932	1314	1654	987	3192	8805	2602	
4078	6437	301	5588	6482	6459	6127	6184	9358	5550	
5194	7230	9652	915	4079	2302	3900	3849	6695	2950	
7271	1446	443	3233	2964	9923	3105	9863	2150	7756	
6425	6780	3782	1569	5069	3604	232	2249	3857	796	
4899	621	3121	4577	2518	2104	2566	8180	7685	7648	
735	7131	7854	3885	3407	2846	7455	3722	3703	5767	
2531	3548	9229	2050	7865	5485	2639	81	8219	8277	
6325	4129	3830	4872	2173	3819	1106	9269	9800	5908	
2705	1184	9185	7421	1276	6631	2854	1611	623	9478	
5968	7151	1039	1241	6078	5330	58	2382	2589	1838	
8297	6422	8647	1358	2887	3381	4319	9506	8307	5540	
1507	1603	6496	1141	6075	9210	2293	7678	4866	767	
7515	1338	9890	9917	5115	4264	7343	5493	5197	9267	
8544	5915	9921	7131	5301	1919	1788	4909	971	5723	
8780	2270	4568	1323	660	6300	1864	5239	2344	8078	
4407	5655	179	2864	4845	991	8200	4886	8112	9044	
7631	4013	7215	9212	6227	622	121	4116	1399	4154	
4050	4911	1548	434	384	9896	139	3291	9054	6357	
9688	2124	4124	2619	970	6875	8281	740	7160	4	
5047	5367	9099	3663	3692	4530	2995	8453	5344	6601	
6363	3066	2201	398	2515	2819	563	517	8813	9978	
2945	4495	8938	5648	4385	4899	1812	822	9855	9174	
3686	2765	4198	5686	5073	3535	3953	6791	8521	4327	
7551	4159	3910	4159	1402	8169	3689	7269	1476	23	
4742	6459	8804	8543	8938	2840	1035	9658	5570	8064	
4601	2429	3474	6259	9519	9126	7793	9479	1104	7454	
2132	5035	2041	2669	421	5740	5585	7953	1637	8322	
9469	3369	8958	9065	6116	1678	9356	6285	4412	9305	
4462	4973	3318	9740	1185	8448	6181	5583	7059	4363	
8611	8131	8324	8585	9999	4180	963	3743	3624	4120	
1609	114	742	7978	3132	2766	2551	8273	301	9777	
6563	4707	3029	1869	7021	6762	7929	0	1039	5523	
608	2313	9989	3697	9232	3922	4218	801	7001	4503	
4978	8778	3726	3918	1069	4333	2291	1142	5212	7938	
167	4739	9779	6311	6181	9535	971	6580	8419	5556	
4913	3669	7651	3180	8250	2659	4645	2461	6677	5496	
9427	6545	4230	4572	3972	975	7749	3837	5754	5029	
4312	3654	4627	3495	4258	6858	9284	4011	8876	3684	
4744	6147	8508	9213	7317	2536	2228	3455	3283	4898	
7003	3213	6775	8721	9857	8703	6046	141	3403	4241	
2526	2487	6551	2887	9784	9834	8021	7931	2970	3069	
7282	6176	8954	2574	8656	8636	388	2208	1422	1298	
1077	4801	79	4865	2761	5053	642	5110	9185	3712	
9062	9659	1540	7289	9165	3951	2847	8017	6733	357	
6883	5461	7596	4551	5256	1662	908	9046	4137	7505	
8311	6876	9031	5734	7498	745	708	5279	8141	6276	
5556	6037	5575	1811	7184	3245	5966	6543	7746	9241	
8535	139	6771	5556	4045	3948	9398	3561	4841	9448	
9412	4483	8680	5535	4804	8370	5661	1874	3625	6476	
6545	3762	3	285	7994	653	2666	586	6731	2901	
8350	5907	1856	5348	5439	7138	2641	893	3694	5431	
693	9199	1345	6710	6010	6080	6390	4722	8352	2740	
5247	1628	7380	2128	4023	2680	3164	8187	8298	5618	
4228	269	3461	7150	1054	5247	1621	4261	2490	9786	
7501	8946	5767	373	8851	3058	4840	9745	8811	1249	
4477	2148	8319	7833	8792	6891	9629	6521	3435	9628	
3679	1201	8445	40	4532	6427	2181	5228	2122	363	
8491	3254	1787	4802	8952	5748	6272	4868	7800	3477	
6261	307	4307	6036	7918	1382	297	8950	8876	8534	
1565	3982	2547	4831	5751	5105	1312	9095	6680	702	
5334	6046	6847	3907	3694	7258	8704	2074	1788	6103	
4505	852	599	1381	8846	6088	457	1008	3998	6470	
2081	62	9105	1116	9443	6631	8140	7987	7303	6634	
9545	8179	1570	6299	4282	7889	6039	2824	9012	5972	
9481	6623	100	9419	3268	2203	6566	4602	7831	1986	
3979	5068	4644	9684	6760	56	4636	6184	2886	4778	
6663	5249	240	4825	549	5078	2481	6069	2121	4838	
4754	9819	1354	7647	4639	7185	230	4550	8144	5607	
4738	8398	6445	7969	7379	5832	2749	9712	2566	596	
363	9573	4620	1293	741	1019	9788	4830	6370	2336	
7209	4580	2360	3717	9376	1267	7992	7504	946	9826	
2726	1056	3977	6362	6550	3362	2857	9738	4798	2659	
5814	8000	2285	5075	1961	7122	4839	7256	1301	1181	
718	1667	6609	5642	8521	5702	4871	9835	4530	6138	
9528	1745	3755	7221	1631	2561	1123	3948	879	1346	
